timestamp,iter,lr,eta,time,data_time,memory,cls,reg,d0.cls,d0.reg,d1.cls,d1.reg,d2.cls,d2.reg,d3.cls,d3.reg,d4.cls,d4.reg,seg,seg_dice,cls_t0,reg_t0,d0.cls_t0,d0.reg_t0,d1.cls_t0,d1.reg_t0,d2.cls_t0,d2.reg_t0,d3.cls_t0,d3.reg_t0,d4.cls_t0,d4.reg_t0,seg_t0,seg_dice_t0,cls_t1,reg_t1,d0.cls_t1,d0.reg_t1,d1.cls_t1,d1.reg_t1,d2.cls_t1,d2.reg_t1,d3.cls_t1,d3.reg_t1,d4.cls_t1,d4.reg_t1,seg_t1,seg_dice_t1,cls_t2,reg_t2,d0.cls_t2,d0.reg_t2,d1.cls_t2,d1.reg_t2,d2.cls_t2,d2.reg_t2
"2026-04-20 18:41:43,343",84900,2.461e-05,4 days 5:40:17,4.429,0.104,31076.0,0.0361,0.1351,0.0723,0.3328,0.0499,0.1977,0.0429,0.1615,0.0383,0.1475,0.037,0.1377,0.039,0.0699,0.0646,0.2901,0.3468,0.9429,0.1742,0.4971,0.1246,0.3718,0.0951,0.3265,0.0726,0.3039,0.0827,0.1322,0.0434,0.1604,0.0914,0.3956,0.0634,0.2572,0.0544,0.199,0.0461,0.1764,0.0439,0.1645,0.0537,0.0887,0.0337,0.1411,0.0643,0.3289,0.0496,0.2096,0.0441,"0.1647,"
"2026-04-20 18:45:26,595",84950,2.459e-05,4 days 5:37:09,4.465,0.103,31076.0,0.039,0.1217,0.077,0.3099,0.0561,0.1921,0.0457,0.1454,0.041,0.1306,0.0396,0.1219,0.0383,0.071,0.0565,0.2682,0.3391,0.9255,0.1659,0.4589,0.1043,0.3438,0.0766,0.2983,0.0617,0.2769,0.0751,0.1316,0.0337,0.1521,0.0798,0.3745,0.057,0.2419,0.043,0.1841,0.0372,0.1674,0.0353,0.1545,0.0517,0.0893,0.0398,0.1236,0.0699,0.327,0.0518,0.1981,0.0453,"0.1556,"
"2026-04-20 18:49:13,441",85000,2.456e-05,4 days 5:34:48,4.536,0.105,31076.0,0.0485,0.1374,0.0839,0.3489,0.0609,0.2053,0.0541,0.1636,0.0504,0.1478,0.0488,0.1409,0.0402,0.0684,0.0741,0.2908,0.3455,0.9824,0.1993,0.5072,0.1376,0.3777,0.096,0.3312,0.0788,0.3069,0.0815,0.1341,0.043,0.179,0.0897,0.409,0.0646,0.2637,0.0549,0.214,0.0477,0.1912,0.0445,0.183,0.0518,0.0873,0.043,0.1656,0.0704,0.3573,0.0547,0.2388,0.0513,"0.1907,"
"2026-04-20 18:53:02,285",85050,2.454e-05,4 days 5:32:51,4.577,0.107,31076.0,0.038,0.1532,0.0677,0.3795,0.0461,0.2381,0.04,0.1908,0.0375,0.1703,0.0378,0.1583,0.0415,0.0708,0.0521,0.2484,0.3003,0.944,0.1518,0.4586,0.1012,0.334,0.0632,0.2841,0.0579,0.2577,0.0729,0.1308,0.0333,0.1598,0.0858,0.4137,0.0545,0.2504,0.0426,0.196,0.0348,0.1748,0.0334,0.1628,0.0511,0.0909,0.0345,0.1301,0.0599,0.3279,0.042,0.2024,0.0376,"0.1610,"
"2026-04-20 18:56:52,596",85100,2.452e-05,4 days 5:31:12,4.607,0.109,31076.0,0.0316,0.1216,0.0573,0.3243,0.0429,0.2002,0.0392,0.1499,0.0335,0.1344,0.0319,0.1247,0.0367,0.059,0.0492,0.2574,0.3221,0.9692,0.1657,0.4601,0.1107,0.3175,0.0749,0.2868,0.0523,0.2689,0.0766,0.1306,0.0263,0.1712,0.0678,0.369,0.0435,0.2489,0.0371,0.1979,0.0334,0.1831,0.0269,0.1734,0.0504,0.0849,0.0206,0.136,0.0621,0.3579,0.037,0.2168,0.026,"0.1659,"
"2026-04-20 19:00:37,503",85150,2.449e-05,4 days 5:28:21,4.498,0.108,31076.0,0.0356,0.1318,0.0584,0.3487,0.0513,0.2094,0.0469,0.1606,0.039,0.143,0.0369,0.1366,0.0418,0.07,0.0702,0.2579,0.3347,0.9471,0.1784,0.4494,0.1116,0.3471,0.093,0.2877,0.0772,0.2683,0.0791,0.1362,0.0357,0.1805,0.0901,0.4063,0.0602,0.2666,0.0476,0.2192,0.0394,0.1947,0.0377,0.1824,0.0531,0.0925,0.0377,0.1491,0.0642,0.3397,0.0525,0.2182,0.0459,"0.1769,"
"2026-04-21 13:02:45,707",83950,2.505e-05,5 days 7:47:03,5.157,0.45,30829.0,0.0218,0.1071,0.0496,0.2909,0.0332,0.1685,0.0264,0.1301,0.0228,0.1146,0.0224,0.1093,0.0365,0.0651,0.043,0.2325,0.2791,0.8314,0.1464,0.4051,0.0885,0.2994,0.0594,0.2504,0.0479,0.2392,0.0715,0.1224,0.0231,0.1468,0.0628,0.3566,0.0392,0.219,0.0291,0.1739,0.0238,0.1558,0.0212,0.1474,0.0464,0.0839,0.0241,0.125,0.0604,0.2968,0.0403,0.19,0.0304,"0.1504,"
"2026-04-21 13:06:28,141",84000,2.503e-05,4 days 19:16:00,4.449,0.094,30829.0,0.0255,0.1382,0.0548,0.3352,0.0368,0.2069,0.0294,0.1662,0.0296,0.1484,0.0273,0.1415,0.0387,0.0712,0.0496,0.2657,0.3562,1.0586,0.187,0.5126,0.115,0.3581,0.0768,0.3032,0.0558,0.2758,0.0787,0.1383,0.0235,0.1746,0.0763,0.4113,0.0473,0.2655,0.0347,0.2125,0.0268,0.1895,0.0242,0.1764,0.052,0.0928,0.0293,0.1474,0.0509,0.3364,0.0404,0.2146,0.0327,0.1789
"2026-04-21 13:10:10,829",84050,2.501e-05,4 days 15:15:39,4.454,0.092,30898.0,0.0124,0.0967,0.0422,0.2742,0.0223,0.1599,0.017,0.1246,0.0137,0.107,0.0123,0.0998,0.0379,0.0676,0.0244,0.2186,0.2697,0.8565,0.1378,0.4074,0.0716,0.2867,0.0454,0.2457,0.0299,0.2264,0.0741,0.1252,0.0139,0.1213,0.0452,0.3093,0.0296,0.1894,0.0219,0.1492,0.0165,0.1335,0.0139,0.1237,0.0489,0.0828,0.0118,0.102,0.034,0.2866,0.0202,0.1664,0.017,0.1293
"2026-04-21 13:13:54,382",84100,2.498e-05,4 days 13:21:40,4.471,0.09,30924.0,0.0187,0.0927,0.0372,0.238,0.0253,0.1418,0.0219,0.1109,0.0189,0.1005,0.0181,0.0942,0.0362,0.0625,0.048,0.2302,0.2988,0.9143,0.1663,0.4292,0.0984,0.3108,0.0658,0.2601,0.0503,0.2404,0.0748,0.1251,0.0294,0.1436,0.0612,0.3336,0.043,0.2106,0.0353,0.1699,0.0318,0.156,0.0289,0.146,0.0484,0.0811,0.0242,0.1275,0.0505,0.2975,0.0326,0.1866,0.029,0.1511
"2026-04-21 13:17:36,654",84150,2.496e-05,4 days 12:04:49,4.445,0.091,30924.0,0.0197,0.0994,0.0419,0.2992,0.0256,0.1748,0.0202,0.1312,0.0187,0.1128,0.0195,0.102,0.0365,0.0652,0.0344,0.233,0.3108,0.9145,0.1409,0.4273,0.0779,0.3034,0.0532,0.2657,0.0399,0.2427,0.0772,0.1272,0.0265,0.1436,0.0715,0.3737,0.0464,0.2217,0.0361,0.1729,0.0271,0.1576,0.0263,0.1464,0.0498,0.0838,0.0174,0.1118,0.0471,0.2969,0.0304,0.1776,0.026,0.1371
"2026-04-21 13:21:18,658",84200,2.494e-05,4 days 11:11:29,4.44,0.098,30946.0,0.0144,0.1146,0.0391,0.33,0.023,0.1899,0.0174,0.1445,0.0156,0.1276,0.0151,0.1193,0.0373,0.0686,0.0422,0.2552,0.3013,0.9476,0.1577,0.4663,0.0927,0.3312,0.0576,0.2844,0.0464,0.2633,0.0775,0.134,0.0282,0.1658,0.0679,0.4104,0.0452,0.2683,0.0341,0.1998,0.0312,0.1771,0.0285,0.1667,0.051,0.0895,0.0204,0.1323,0.0486,0.3504,0.0372,0.2049,0.0315,0.163
"2026-04-21 13:25:00,208",84250,2.491e-05,4 days 10:30:42,4.431,0.093,30946.0,0.0273,0.0921,0.0512,0.2629,0.0358,0.1554,0.0328,0.116,0.0292,0.1028,0.0273,0.0945,0.037,0.0651,0.0319,0.2187,0.2838,0.8755,0.1403,0.4158,0.0746,0.288,0.0506,0.2478,0.0352,0.2282,0.0737,0.127,0.0187,0.1274,0.0574,0.3409,0.0376,0.2016,0.0294,0.1522,0.0235,0.1372,0.0194,0.1307,0.049,0.0836,0.0205,0.108,0.0474,0.302,0.0293,0.1754,0.0229,0.1339
"2026-04-21 13:28:42,655",84300,2.489e-05,4 days 10:02:21,4.449,0.093,30946.0,0.0273,0.1058,0.0586,0.3162,0.0428,0.1757,0.0361,0.1319,0.0295,0.1169,0.0281,0.1084,0.0394,0.0696,0.0366,0.2155,0.3148,0.9175,0.1614,0.4261,0.0914,0.2946,0.0526,0.2523,0.0431,0.2242,0.0803,0.1366,0.0193,0.1442,0.0626,0.3788,0.0373,0.2248,0.0268,0.1685,0.0226,0.1526,0.0186,0.1436,0.0493,0.0875,0.0236,0.1191,0.0476,0.3123,0.0321,0.1861,0.0269,0.1457
"2026-04-21 13:32:25,417",84350,2.487e-05,4 days 9:40:24,4.455,0.096,30946.0,0.0241,0.1083,0.0435,0.281,0.0284,0.1682,0.0271,0.1326,0.0256,0.1184,0.0242,0.1115,0.0358,0.0624,0.0499,0.2396,0.3268,0.9529,0.1593,0.4454,0.0928,0.3222,0.068,0.2758,0.0504,0.2539,0.08,0.1314,0.0291,0.1402,0.0734,0.3606,0.0494,0.2127,0.0424,0.169,0.0369,0.1497,0.0311,0.1413,0.0502,0.0826,0.0233,0.118,0.0509,0.292,0.0347,0.1844,0.0299,"0.1420,"
"2026-04-21 13:36:06,734",84400,2.484e-05,4 days 9:18:13,4.427,0.096,30946.0,0.0177,0.0894,0.0438,0.2712,0.0263,0.1512,0.0215,0.1116,0.019,0.0979,0.0176,0.0911,0.0353,0.0576,0.0513,0.2144,0.3262,0.893,0.1735,0.4096,0.1079,0.2781,0.0692,0.2437,0.054,0.2217,0.078,0.1246,0.0242,0.1437,0.0745,0.3667,0.0487,0.2141,0.0342,0.1725,0.0281,0.1541,0.0241,0.1452,0.0509,0.0806,0.0208,0.111,0.0491,0.3017,0.0346,0.1752,0.0277,"0.1367,"
"2026-04-21 13:39:50,083",84450,2.482e-05,4 days 9:04:30,4.467,0.094,30946.0,0.0179,0.1078,0.0477,0.3101,0.0303,0.1776,0.0231,0.1341,0.0187,0.1189,0.0193,0.1118,0.0371,0.064,0.0449,0.2615,0.3621,1.0311,0.1778,0.5004,0.1061,0.3512,0.0652,0.296,0.051,0.2722,0.0818,0.1376,0.0289,0.1588,0.077,0.3864,0.0588,0.244,0.0475,0.1912,0.0348,0.171,0.0328,0.1613,0.0538,0.085,0.0272,0.1261,0.0546,0.3582,0.038,0.2008,0.0319,"0.1538,"
"2026-04-21 13:43:31,918",84500,2.48e-05,4 days 8:48:58,4.437,0.092,30946.0,0.0254,0.1038,0.0552,0.3215,0.0384,0.1765,0.0297,0.1298,0.0277,0.1148,0.0253,0.1055,0.0386,0.0634,0.034,0.2208,0.2655,0.871,0.1331,0.4105,0.0835,0.295,0.0532,0.2499,0.0362,0.2303,0.0765,0.1239,0.0234,0.1443,0.0605,0.3406,0.0417,0.2192,0.0326,0.1721,0.0276,0.1529,0.0239,0.146,0.0502,0.0769,0.0214,0.1184,0.0513,0.3237,0.0281,0.1886,0.0243,"0.1442,"
"2026-04-21 13:47:12,509",84550,2.477e-05,4 days 8:32:30,4.411,0.093,30946.0,0.0186,0.0979,0.0488,0.2943,0.0277,0.1618,0.0225,0.1175,0.0195,0.1056,0.0189,0.1002,0.0385,0.0659,0.048,0.2382,0.2969,0.8748,0.1443,0.4227,0.0889,0.3057,0.0725,0.2692,0.0533,0.2464,0.0774,0.1306,0.0186,0.1402,0.0634,0.3409,0.0329,0.2076,0.0235,0.1645,0.0214,0.1502,0.02,0.1425,0.0492,0.0848,0.0213,0.1046,0.0449,0.2814,0.0289,0.1679,0.0251,"0.1307,"
"2026-04-21 13:50:55,431",84600,2.475e-05,4 days 8:22:39,4.459,0.096,30946.0,0.0207,0.0989,0.0409,0.2873,0.0295,0.1636,0.0247,0.1235,0.0211,0.1087,0.0212,0.1008,0.0363,0.0603,0.0335,0.2215,0.3011,0.914,0.1339,0.4244,0.0766,0.2967,0.0489,0.2514,0.0368,0.2317,0.076,0.1304,0.0238,0.1309,0.063,0.3379,0.0414,0.2025,0.0334,0.1602,0.0279,0.1439,0.0255,0.1341,0.0506,0.0859,0.0219,0.1116,0.0566,0.3111,0.0338,0.1802,0.0302,"0.1372,"
"2026-04-21 13:54:36,892",84650,2.473e-05,4 days 8:10:51,4.429,0.097,30946.0,0.0222,0.1222,0.0424,0.321,0.0261,0.1891,0.0237,0.1487,0.0233,0.1306,0.0225,0.1254,0.0352,0.0606,0.0363,0.2354,0.2975,0.8567,0.1392,0.4087,0.0783,0.3034,0.0535,0.2601,0.0428,0.2417,0.0762,0.134,0.03,0.1557,0.0607,0.3619,0.0469,0.2243,0.0371,0.1837,0.0311,0.1672,0.0293,0.158,0.0488,0.0819,0.0249,0.1238,0.0471,0.3016,0.0317,0.1876,0.0286,"0.1520,"
"2026-04-21 13:58:18,661",84700,2.47e-05,4 days 8:00:32,4.435,0.098,30946.0,0.0183,0.1003,0.0484,0.3007,0.0338,0.1702,0.0228,0.1243,0.0193,0.1105,0.0177,0.1023,0.0349,0.0593,0.0363,0.2581,0.3262,0.9475,0.1615,0.4596,0.0879,0.3345,0.0596,0.2811,0.0423,0.2649,0.0815,0.1276,0.0192,0.1552,0.0586,0.363,0.0357,0.2362,0.0221,0.1853,0.0212,0.166,0.0198,0.157,0.0502,0.0807,0.0158,0.1313,0.0453,0.3198,0.0254,0.194,0.0224,"0.1575,"
"2026-04-21 14:02:00,659",84750,2.468e-05,4 days 7:51:29,4.441,0.097,30946.0,0.0219,0.1113,0.0578,0.3365,0.0373,0.1867,0.0297,0.1388,0.0263,0.1237,0.0234,0.1144,0.0377,0.066,0.0298,0.2295,0.3059,0.9219,0.1422,0.4215,0.0783,0.2942,0.0478,0.2531,0.0354,0.2362,0.0756,0.1299,0.0248,0.1497,0.0603,0.3331,0.0384,0.2195,0.0344,0.1774,0.0297,0.1594,0.0275,0.1497,0.0532,0.0863,0.0187,0.1226,0.0576,0.3287,0.0362,0.2057,0.0266,"0.1544,"
"2026-04-21 14:05:41,908",84800,2.466e-05,4 days 7:41:47,4.424,0.096,30969.0,0.0225,0.1054,0.0611,0.3567,0.0351,0.198,0.03,0.1396,0.0258,0.1178,0.0226,0.1093,0.0362,0.0647,0.0372,0.2164,0.3159,0.9155,0.1442,0.4403,0.0779,0.2997,0.0545,0.2477,0.0422,0.2273,0.0781,0.1288,0.0294,0.1405,0.0685,0.3629,0.0486,0.2202,0.0397,0.1713,0.0336,0.1495,0.0294,0.1425,0.0505,0.0885,0.0264,0.1211,0.0572,0.3207,0.0379,0.1971,0.0328,"0.1502,"
"2026-04-21 14:09:23,716",84850,2.463e-05,4 days 7:33:35,4.436,0.1,30969.0,0.0246,0.1085,0.0564,0.3156,0.0352,0.1726,0.0297,0.1301,0.0257,0.1177,0.0257,0.1108,0.037,0.0641,0.0441,0.228,0.2775,0.928,0.1403,0.426,0.0883,0.2974,0.0634,0.2567,0.0485,0.2355,0.0715,0.1231,0.029,0.1449,0.0817,0.3612,0.0547,0.2313,0.042,0.179,0.0334,0.1592,0.0301,0.1479,0.0512,0.085,0.0281,0.1129,0.0632,0.3186,0.0447,0.1945,0.0377,"0.1417,"
"2026-04-21 14:13:06,763",84900,2.461e-05,4 days 7:27:32,4.461,0.097,30969.0,0.011,0.0869,0.0337,0.2704,0.0183,0.1467,0.0133,0.1113,0.012,0.0972,0.0114,0.0902,0.0349,0.0644,0.0291,0.2085,0.2865,0.8316,0.144,0.3852,0.0775,0.2742,0.0431,0.2346,0.0356,0.2181,0.0738,0.1295,0.0148,0.1302,0.0454,0.3122,0.032,0.2007,0.023,0.1586,0.0185,0.1389,0.0164,0.1306,0.0494,0.0866,0.0087,0.0967,0.0264,0.2531,0.0173,0.1535,0.0131,"0.1211,"
"2026-04-21 14:16:49,061",84950,2.459e-05,4 days 7:20:44,4.446,0.094,30969.0,0.0154,0.1008,0.0486,0.295,0.0304,0.1685,0.0203,0.1266,0.0174,0.1095,0.0154,0.1047,0.0368,0.0615,0.0217,0.1954,0.2643,0.8602,0.1269,0.3845,0.0667,0.2632,0.041,0.2214,0.0276,0.2066,0.0721,0.1227,0.0148,0.1119,0.0432,0.2943,0.0294,0.175,0.0199,0.1377,0.016,0.1219,0.0147,0.1145,0.0467,0.0763,0.0147,0.1021,0.0392,0.2604,0.0259,0.1585,0.0207,"0.1266,"
"2026-04-21 14:20:31,335",85000,2.456e-05,4 days 7:14:10,4.445,0.1,30969.0,0.0134,0.105,0.048,0.2891,0.027,0.1699,0.0172,0.1345,0.0152,0.1148,0.0138,0.1074,0.0347,0.0609,0.05,0.2424,0.2899,0.9032,0.1714,0.4324,0.0961,0.3157,0.0579,0.2704,0.0557,0.2536,0.0716,0.1214,0.0219,0.1473,0.0645,0.3679,0.0415,0.2171,0.0312,0.1713,0.0215,0.1525,0.0224,0.1518,0.0494,0.0864,0.0166,0.1177,0.0423,0.3026,0.028,0.1829,0.0185,"0.1449,"
"2026-04-21 14:24:14,181",85050,2.454e-05,4 days 7:08:36,4.458,0.1,30969.0,0.0235,0.1087,0.0545,0.3367,0.0382,0.1896,0.0274,0.1407,0.0247,0.1235,0.0233,0.1138,0.0378,0.0674,0.0574,0.2568,0.3678,0.9878,0.1833,0.473,0.1069,0.3423,0.0766,0.2932,0.0634,0.2668,0.0806,0.1412,0.0426,0.1637,0.092,0.3997,0.064,0.2485,0.0547,0.1954,0.0484,0.1744,0.0444,0.1665,0.054,0.0966,0.0316,0.121,0.0699,0.3336,0.0502,0.193,0.0417,"0.1459,"
"2026-04-21 14:27:56,530",85100,2.452e-05,4 days 7:02:32,4.446,0.095,30969.0,0.0251,0.0978,0.0571,0.2897,0.0359,0.1622,0.029,0.1206,0.0262,0.109,0.0248,0.0997,0.0368,0.0606,0.043,0.2202,0.3197,0.8848,0.1535,0.4131,0.0978,0.2853,0.0628,0.2429,0.0467,0.2264,0.0736,0.1258,0.0227,0.1412,0.0599,0.3367,0.0393,0.2077,0.0336,0.1644,0.0252,0.1492,0.0235,0.14,0.05,0.0829,0.0209,0.1173,0.0442,0.2983,0.0287,0.1889,0.0242,"0.1462,"
"2026-04-21 14:31:38,763",85150,2.449e-05,4 days 6:56:34,4.445,0.091,30969.0,0.0144,0.1154,0.0499,0.344,0.0287,0.1924,0.0209,0.1475,0.0178,0.1258,0.0156,0.1174,0.0384,0.0644,0.0298,0.2317,0.3369,0.932,0.165,0.4365,0.0884,0.3046,0.0529,0.2539,0.0392,0.239,0.0766,0.1283,0.0194,0.158,0.0659,0.3614,0.0398,0.234,0.029,0.1906,0.0256,0.172,0.0207,0.1619,0.0538,0.0865,0.0199,0.1352,0.0557,0.3322,0.0363,0.2135,0.0306,"0.1685,"
"2026-04-21 14:35:20,890",85200,2.447e-05,4 days 6:50:41,4.443,0.096,30969.0,0.0286,0.096,0.0524,0.3124,0.0337,0.1704,0.0313,0.1255,0.0284,0.1097,0.0278,0.1006,0.0347,0.0646,0.0515,0.2432,0.3454,1.0131,0.1732,0.4898,0.1231,0.3378,0.0891,0.2788,0.0582,0.2556,0.0714,0.1275,0.0418,0.1659,0.0858,0.3844,0.0646,0.2501,0.0542,0.2033,0.0503,0.1775,0.0454,0.1655,0.0484,0.0869,0.034,0.122,0.0644,0.3197,0.0447,0.1975,0.0366,"0.1513,"
"2026-04-21 14:39:03,619",85250,2.445e-05,4 days 6:45:33,4.455,0.102,30969.0,0.0191,0.0918,0.0478,0.2746,0.0317,0.1547,0.0257,0.1177,0.0191,0.101,0.0189,0.0932,0.0369,0.0682,0.0424,0.2375,0.3339,0.8853,0.1483,0.4357,0.0919,0.3111,0.0646,0.2648,0.0511,0.2438,0.0763,0.1311,0.0226,0.1415,0.0729,0.3464,0.0443,0.2162,0.036,0.1709,0.0262,0.1531,0.0237,0.1432,0.048,0.0845,0.0185,0.1127,0.0475,0.2823,0.0332,0.1756,0.0246,"0.1360,"
"2026-04-21 14:42:46,360",85300,2.442e-05,4 days 6:40:32,4.455,0.097,30969.0,0.0174,0.0989,0.0436,0.3017,0.0285,0.1683,0.0239,0.1249,0.0196,0.1088,0.0182,0.1003,0.0373,0.0683,0.0394,0.2301,0.3067,0.9047,0.1421,0.4067,0.0849,0.2864,0.0574,0.2474,0.0439,0.24,0.0723,0.1321,0.0236,0.1544,0.0533,0.3593,0.0361,0.2305,0.0306,0.1848,0.0264,0.1651,0.025,0.1555,0.0476,0.0882,0.0216,0.1058,0.0523,0.2973,0.0327,0.1751,0.0261,"0.1319,"
"2026-04-21 14:46:30,329",85350,2.44e-05,4 days 6:36:46,4.479,0.096,31037.0,0.0195,0.1009,0.0577,0.3129,0.0332,0.1708,0.0278,0.1255,0.0227,0.1117,0.0201,0.1023,0.0363,0.0667,0.0456,0.2339,0.3113,0.9512,0.1507,0.4387,0.0874,0.3133,0.062,0.2663,0.0521,0.2423,0.0787,0.1402,0.0273,0.1508,0.0753,0.3674,0.0523,0.2352,0.0388,0.1841,0.032,0.162,0.0276,0.1523,0.0498,0.0876,0.0262,0.1166,0.0582,0.3033,0.0384,0.1823,0.032,"0.1435,"
"2026-04-21 14:50:13,596",85400,2.438e-05,4 days 6:32:22,4.466,0.095,31037.0,0.0266,0.1049,0.0606,0.3313,0.0377,0.1815,0.03,0.1325,0.0289,0.1149,0.0275,0.1067,0.0379,0.067,0.0551,0.2494,0.3045,0.9009,0.1696,0.4386,0.1035,0.3328,0.071,0.2799,0.0601,0.2594,0.0736,0.1372,0.0285,0.1511,0.0803,0.3757,0.0529,0.23,0.0392,0.1789,0.0326,0.1602,0.03,0.1527,0.0489,0.087,0.0301,0.1111,0.0554,0.2991,0.0433,0.1756,0.0373,"0.1398,"
"2026-04-21 14:53:57,081",85450,2.435e-05,4 days 6:28:11,4.469,0.096,31037.0,0.0139,0.1068,0.0367,0.2957,0.0228,0.1727,0.0163,0.1292,0.0155,0.1151,0.0142,0.1079,0.0381,0.0615,0.0454,0.2304,0.33,0.9125,0.1542,0.4411,0.0899,0.3085,0.065,0.26,0.0499,0.2422,0.0811,0.1245,0.0259,0.163,0.0787,0.3809,0.0525,0.2353,0.0419,0.1879,0.0336,0.1704,0.0279,0.1641,0.0541,0.0841,0.0156,0.1155,0.0563,0.3293,0.0284,0.1843,0.0218,"0.1405,"
"2026-04-21 14:57:39,926",85500,2.433e-05,4 days 6:23:30,4.457,0.098,31037.0,0.0285,0.1178,0.0605,0.3294,0.0401,0.1955,0.0347,0.1479,0.0323,0.1297,0.0295,0.122,0.0369,0.0625,0.0457,0.2593,0.3325,0.9991,0.17,0.4859,0.103,0.341,0.064,0.2928,0.0517,0.2702,0.0807,0.1364,0.0329,0.1511,0.0817,0.4066,0.0542,0.2469,0.041,0.1841,0.0335,0.162,0.0316,0.1534,0.054,0.0917,0.022,0.1125,0.0568,0.3071,0.0328,0.1782,0.0277,"0.1395,"
"2026-04-21 15:01:23,139",85550,2.431e-05,4 days 6:19:12,4.465,0.096,31037.0,0.0224,0.1165,0.0442,0.3226,0.0279,0.1847,0.0274,0.1443,0.0243,0.1289,0.0225,0.1202,0.0362,0.0579,0.0312,0.2341,0.2946,0.9385,0.1381,0.4409,0.0765,0.3072,0.051,0.2657,0.0334,0.2451,0.0764,0.1248,0.0244,0.1472,0.0578,0.3695,0.0357,0.2319,0.0306,0.175,0.0246,0.157,0.0249,0.149,0.0512,0.0809,0.0185,0.1232,0.0478,0.3106,0.0309,0.1895,0.0263,"0.1471,"
"2026-04-21 15:05:05,267",85600,2.428e-05,4 days 6:14:02,4.443,0.102,31037.0,0.0188,0.0951,0.0483,0.2682,0.0286,0.1587,0.0225,0.1192,0.021,0.105,0.0193,0.0971,0.0362,0.0662,0.0455,0.2553,0.3112,0.9427,0.1619,0.4651,0.0898,0.3229,0.0668,0.2828,0.051,0.26,0.0805,0.1354,0.0368,0.1697,0.1027,0.4088,0.0657,0.2586,0.052,0.2025,0.0415,0.1815,0.0371,0.1731,0.0542,0.0898,0.0203,0.1205,0.0587,0.3079,0.037,0.1888,0.0288,"0.1476,"
"2026-04-21 15:08:33,393",85650,2.426e-05,4 days 5:57:59,4.162,0.095,31037.0,0.0176,0.0995,0.0396,0.291,0.0289,0.1672,0.0214,0.1243,0.018,0.1083,0.0175,0.1019,0.0363,0.0583,0.0344,0.2104,0.299,0.8945,0.1425,0.4143,0.0795,0.2826,0.0517,0.2426,0.0397,0.2221,0.0754,0.1245,0.0248,0.1414,0.0638,0.3506,0.0403,0.2176,0.031,0.1689,0.0256,0.1506,0.0254,0.1398,0.0494,0.0764,0.0204,0.1204,0.0532,0.3203,0.0336,0.1876,0.0236,"0.1433,"
"2026-04-21 15:13:51,608",85700,2.424e-05,4 days 7:06:28,6.364,1.755,31037.0,0.0227,0.0972,0.0457,0.2813,0.03,0.1625,0.0256,0.1213,0.0243,0.1045,0.0235,0.0995,0.0384,0.0668,0.0358,0.2526,0.3253,0.932,0.1554,0.4497,0.09,0.3377,0.0498,0.285,0.04,0.2643,0.0817,0.1374,0.0212,0.1485,0.0541,0.3601,0.0346,0.2244,0.0285,0.1812,0.024,0.1586,0.0221,0.15,0.053,0.0921,0.0201,0.1122,0.0519,0.2954,0.0322,0.1783,0.0256,"0.1376,"
"2026-04-21 15:17:32,832",85750,2.421e-05,4 days 6:59:06,4.424,0.092,31037.0,0.0268,0.1051,0.0636,0.3009,0.039,0.1787,0.0338,0.1313,0.0306,0.1154,0.0281,0.1076,0.0382,0.0656,0.0369,0.2314,0.3175,0.9255,0.1489,0.4385,0.0863,0.3083,0.0546,0.2636,0.0431,0.2414,0.0823,0.1419,0.0299,0.1472,0.0802,0.3872,0.0479,0.2347,0.0401,0.18,0.0337,0.1605,0.0301,0.1497,0.0541,0.0876,0.0292,0.1262,0.0617,0.3117,0.0437,0.1961,0.0343,"0.1532,"
"2026-04-21 15:21:12,740",85800,2.419e-05,4 days 6:51:01,4.398,0.09,31037.0,0.0211,0.0991,0.0452,0.2672,0.0314,0.1569,0.0281,0.1183,0.0243,0.1069,0.0226,0.1009,0.0356,0.0653,0.0383,0.2216,0.3198,0.8854,0.1556,0.4114,0.0866,0.2997,0.0554,0.2481,0.0417,0.2305,0.0694,0.1245,0.0237,0.1393,0.0704,0.3494,0.0472,0.2114,0.0362,0.1686,0.0269,0.1491,0.0239,0.1413,0.0486,0.0823,0.0239,0.1141,0.0554,0.3118,0.039,0.1782,0.0303,"0.1401,"
"2026-04-21 15:24:54,585",85850,2.417e-05,4 days 6:44:32,4.438,0.093,31037.0,0.0208,0.0957,0.0452,0.2692,0.0353,0.1517,0.0282,0.1183,0.0237,0.1059,0.0209,0.0983,0.037,0.0631,0.0391,0.2361,0.3343,0.921,0.1695,0.4388,0.1028,0.3085,0.0636,0.266,0.0455,0.2471,0.0757,0.13,0.0246,0.153,0.0655,0.351,0.043,0.2206,0.0321,0.1781,0.0277,0.163,0.0248,0.1565,0.0495,0.0834,0.0234,0.1124,0.0455,0.2685,0.0281,0.1735,0.0255,"0.1352,"
