timestamp,iter,lr,eta,time,data_time,memory,cls,reg,d0.cls,d0.reg,d1.cls,d1.reg,d2.cls,d2.reg,d3.cls,d3.reg,d4.cls,d4.reg,seg,seg_dice,cls_t0,reg_t0,d0.cls_t0,d0.reg_t0,d1.cls_t0,d1.reg_t0,d2.cls_t0,d2.reg_t0,d3.cls_t0,d3.reg_t0,d4.cls_t0,d4.reg_t0,seg_t0,seg_dice_t0,cls_t1,reg_t1,d0.cls_t1,d0.reg_t1,d1.cls_t1,d1.reg_t1,d2.cls_t1,d2.reg_t1,d3.cls_t1,d3.reg_t1,d4.cls_t1,d4.reg_t1,seg_t1,seg_dice_t1,cls_t2,reg_t2,d0.cls_t2,d0.reg_t2,d1.cls_t2,d1.reg_t2,d2.cls_t2,d2.reg_t2
"2026-04-18 09:10:00,555",59100,3.624e-05,5 days 15:29:20,4.259,0.104,30950.0,0.0668,0.1936,0.1092,0.4819,0.0835,0.3094,0.0731,0.2491,0.0693,0.2154,0.0675,0.2026,0.0439,0.0765,0.0963,0.368,0.4405,1.2513,0.254,0.6608,0.1765,0.4932,0.1383,0.4115,0.1093,0.3787,0.0912,0.1542,0.0668,0.2302,0.1217,0.5262,0.0966,0.3513,0.0837,0.285,0.0701,0.2544,0.0651,0.2384,0.059,0.1023,0.0647,0.2004,0.1054,0.451,0.0812,0.3061,0.0757,0.2451
"2026-04-18 09:13:29,909",59150,3.622e-05,5 days 15:07:03,4.187,0.106,30950.0,0.0513,0.1803,0.1001,0.4773,0.0726,0.3141,0.0617,0.2414,0.0547,0.2075,0.052,0.1897,0.0416,0.0824,0.108,0.3985,0.4465,1.2618,0.2556,0.6845,0.1715,0.5284,0.1306,0.4494,0.1119,0.4173,0.0843,0.1574,0.0644,0.2762,0.1371,0.5812,0.1014,0.4042,0.085,0.3322,0.0714,0.296,0.0678,0.2822,0.0574,0.1058,0.0555,0.2065,0.1078,0.4928,0.0789,0.323,0.0683,0.2591
"2026-04-18 09:17:00,675",59200,3.62e-05,5 days 14:47:44,4.215,0.108,30950.0,0.0646,0.1662,0.1162,0.4504,0.0872,0.2785,0.0788,0.2135,0.0692,0.1893,0.0669,0.1774,0.042,0.0706,0.0949,0.3586,0.4061,1.1831,0.2414,0.6254,0.1666,0.4699,0.1278,0.4015,0.0984,0.3788,0.0819,0.1409,0.0675,0.2402,0.1255,0.5029,0.0939,0.3525,0.0826,0.2892,0.0726,0.2649,0.0672,0.247,0.0575,0.0942,0.0683,0.1859,0.1159,0.4702,0.0961,0.3025,0.0842,0.2323
"2026-04-18 09:20:34,494",59250,3.618e-05,5 days 14:32:56,4.276,0.105,30950.0,0.0563,0.163,0.097,0.4327,0.0715,0.2791,0.0649,0.2142,0.0596,0.182,0.058,0.168,0.0412,0.0674,0.0975,0.3602,0.4492,1.2054,0.2594,0.6487,0.1831,0.4823,0.1285,0.409,0.106,0.3758,0.0894,0.1475,0.0507,0.2338,0.128,0.5033,0.0881,0.3512,0.0735,0.2824,0.06,0.2501,0.0533,0.2395,0.0587,0.0947,0.0444,0.1855,0.0898,0.4603,0.062,0.2892,0.0563,0.2305
"2026-04-18 09:24:08,680",59300,3.615e-05,5 days 14:19:17,4.284,0.108,30950.0,0.0585,0.174,0.089,0.4486,0.0825,0.3134,0.0657,0.2253,0.0642,0.1986,0.0597,0.1845,0.041,0.0685,0.0952,0.3643,0.4809,1.2714,0.2806,0.6595,0.1919,0.4859,0.1428,0.414,0.1115,0.3786,0.0845,0.1437,0.0677,0.246,0.1151,0.5374,0.0902,0.3708,0.0775,0.3019,0.0702,0.2673,0.0679,0.2512,0.0587,0.0958,0.0595,0.1978,0.1039,0.4676,0.0812,0.303,0.0742,0.2446
"2026-04-18 09:27:42,194",59350,3.613e-05,5 days 14:05:29,4.27,0.108,30950.0,0.0575,0.1453,0.0905,0.405,0.0678,0.2491,0.0629,0.1939,0.0585,0.1636,0.0571,0.1519,0.039,0.0652,0.0872,0.3748,0.4316,1.2304,0.2442,0.6668,0.1668,0.4963,0.1252,0.4292,0.0919,0.3942,0.087,0.1454,0.0586,0.2291,0.1227,0.5213,0.0877,0.3556,0.074,0.2861,0.0649,0.251,0.0607,0.2351,0.0565,0.0957,0.0483,0.1765,0.0995,0.4015,0.0768,0.2689,0.0637,0.2168
"2026-04-18 09:31:16,064",59400,3.611e-05,5 days 13:52:38,4.277,0.108,30950.0,0.0531,0.1764,0.0981,0.4599,0.0732,0.2836,0.0622,0.2272,0.0567,0.199,0.0533,0.1831,0.0423,0.0755,0.0911,0.3646,0.4771,1.2775,0.264,0.6452,0.1723,0.4802,0.1272,0.4127,0.1006,0.3812,0.0854,0.1427,0.0666,0.2604,0.133,0.5553,0.098,0.3862,0.0816,0.3159,0.075,0.2838,0.0682,0.2694,0.0602,0.0961,0.0605,0.2056,0.1276,0.5187,0.0911,0.331,0.0757,0.2576
"2026-04-18 09:36:12,779",59450,3.609e-05,5 days 15:05:01,5.935,1.744,30950.0,0.0557,0.1503,0.093,0.3969,0.0766,0.2438,0.0654,0.1911,0.0596,0.1695,0.0555,0.1567,0.0399,0.0648,0.0812,0.3347,0.4035,1.1733,0.2395,0.592,0.1617,0.4384,0.1119,0.3741,0.0864,0.353,0.0847,0.1389,0.0554,0.2237,0.1151,0.4935,0.0848,0.336,0.0747,0.2743,0.065,0.2438,0.0581,0.2299,0.0542,0.0889,0.0548,0.186,0.0904,0.4348,0.0732,0.2867,0.0645,0.2362
"2026-04-18 09:39:41,555",59500,3.607e-05,5 days 14:45:45,4.175,0.098,30950.0,0.0619,0.2014,0.1069,0.4845,0.0787,0.3162,0.0697,0.2483,0.0659,0.2236,0.0629,0.207,0.0462,0.0781,0.0968,0.352,0.4407,1.2749,0.26,0.6493,0.1752,0.4712,0.1211,0.4042,0.1023,0.3673,0.088,0.1479,0.0623,0.2421,0.1274,0.5127,0.0961,0.3595,0.079,0.2987,0.0719,0.2642,0.0664,0.2476,0.0592,0.1032,0.0646,0.2042,0.1144,0.4726,0.0912,0.323,0.0789,0.2625
"2026-04-18 09:43:13,791",59550,3.605e-05,5 days 14:30:39,4.244,0.098,30950.0,0.0504,0.198,0.0892,0.4708,0.0651,0.3001,0.0596,0.2376,0.0527,0.2123,0.0511,0.2042,0.0413,0.0773,0.0865,0.3493,0.4415,1.1733,0.2425,0.6541,0.1632,0.4715,0.1255,0.3911,0.0927,0.3626,0.084,0.1506,0.0492,0.2099,0.1286,0.5154,0.0915,0.3378,0.0705,0.2657,0.0577,0.2329,0.0506,0.2194,0.0573,0.1003,0.045,0.1894,0.0858,0.42,0.0642,0.294,0.0532,0.2357
"2026-04-18 09:46:46,680",59600,3.603e-05,5 days 14:16:48,4.258,0.099,30950.0,0.0384,0.1551,0.0685,0.3898,0.0512,0.2518,0.0436,0.197,0.0391,0.173,0.0375,0.1595,0.0399,0.0685,0.0888,0.3394,0.4225,1.2306,0.251,0.6304,0.1656,0.4568,0.1224,0.3864,0.098,0.3543,0.08,0.1377,0.0502,0.217,0.1149,0.5077,0.0822,0.3385,0.071,0.2722,0.0571,0.2481,0.0495,0.2303,0.0547,0.0904,0.0514,0.1799,0.0889,0.4449,0.0694,0.2954,0.0609,0.2288
"2026-04-18 09:50:17,430",59650,3.601e-05,5 days 14:01:32,4.215,0.106,30950.0,0.0444,0.1548,0.0832,0.3899,0.0646,0.2546,0.055,0.196,0.0477,0.171,0.0447,0.1609,0.0413,0.0798,0.0828,0.3474,0.4234,1.1954,0.2465,0.6126,0.1698,0.4513,0.1157,0.3953,0.0851,0.3631,0.0836,0.147,0.0604,0.2272,0.1152,0.4854,0.0907,0.3228,0.0758,0.274,0.0683,0.2483,0.0629,0.2348,0.0586,0.0998,0.0497,0.1836,0.1038,0.4046,0.0713,0.2805,0.0642,0.2225
"2026-04-18 09:53:48,093",59700,3.599e-05,5 days 13:46:46,4.213,0.102,30950.0,0.0495,0.1437,0.0888,0.4213,0.0639,0.243,0.0545,0.189,0.0501,0.1658,0.0482,0.1504,0.0401,0.07,0.0777,0.3253,0.4377,1.1601,0.2605,0.5852,0.1761,0.4338,0.1166,0.3647,0.0905,0.3405,0.0766,0.1298,0.0449,0.1932,0.0957,0.4454,0.0695,0.3,0.0603,0.2419,0.051,0.209,0.0465,0.2007,0.0518,0.0851,0.0347,0.162,0.0888,0.4126,0.0642,0.2612,0.0478,0.2121
"2026-04-18 09:57:18,753",59750,3.597e-05,5 days 13:32:31,4.213,0.102,30950.0,0.0565,0.1758,0.1014,0.4517,0.0776,0.2962,0.0687,0.2246,0.0587,0.1989,0.0578,0.1825,0.0428,0.0752,0.0933,0.3446,0.4419,1.263,0.2577,0.6375,0.1734,0.4607,0.1328,0.3884,0.1009,0.3595,0.0874,0.1517,0.0783,0.2588,0.1391,0.5526,0.1089,0.3848,0.0921,0.3112,0.0829,0.2781,0.0795,0.2639,0.0589,0.1008,0.0673,0.2147,0.1162,0.4997,0.0885,0.3363,0.0817,0.2653
"2026-04-18 10:00:52,249",59800,3.595e-05,5 days 13:21:11,4.269,0.102,30950.0,0.0526,0.158,0.1003,0.4239,0.0737,0.272,0.0604,0.2081,0.0545,0.1793,0.0526,0.1673,0.0419,0.078,0.0775,0.3356,0.4148,1.2072,0.237,0.6293,0.1489,0.4629,0.1036,0.391,0.0859,0.3458,0.0822,0.1353,0.0545,0.2207,0.1131,0.5248,0.0842,0.346,0.076,0.2696,0.0614,0.2455,0.0545,0.2297,0.0549,0.0899,0.047,0.1732,0.0925,0.4403,0.0725,0.2879,0.0594,0.2172
"2026-04-18 10:04:25,484",59850,3.592e-05,5 days 13:10:01,4.265,0.106,30950.0,0.0434,0.1912,0.0895,0.4462,0.0614,0.2951,0.0539,0.2335,0.0478,0.2138,0.0429,0.2013,0.0445,0.0786,0.0848,0.3697,0.4757,1.3001,0.2772,0.6879,0.1727,0.4961,0.12,0.4233,0.0966,0.389,0.0909,0.1479,0.0491,0.2589,0.118,0.5554,0.081,0.3857,0.0695,0.313,0.0585,0.281,0.0517,0.2672,0.06,0.1015,0.042,0.214,0.091,0.4811,0.0684,0.3275,0.0581,0.2701
"2026-04-18 10:07:53,713",59900,3.59e-05,5 days 12:55:05,4.164,0.102,30950.0,0.059,0.1564,0.1055,0.4084,0.0766,0.26,0.0717,0.1986,0.0639,0.1774,0.0601,0.1636,0.0401,0.0713,0.0794,0.3366,0.3991,1.1551,0.2243,0.5889,0.1529,0.431,0.1063,0.3716,0.0865,0.3483,0.0768,0.1278,0.051,0.1985,0.1145,0.4733,0.0845,0.307,0.0721,0.2503,0.0547,0.2239,0.0527,0.2073,0.051,0.0849,0.0476,0.1683,0.0827,0.3997,0.0661,0.257,0.0578,0.2101
"2026-04-18 10:11:24,936",59950,3.588e-05,5 days 12:43:05,4.225,0.105,30950.0,0.0557,0.1542,0.0892,0.408,0.0682,0.2487,0.0634,0.2,0.058,0.1776,0.0561,0.1651,0.041,0.0689,0.091,0.3182,0.4207,1.1745,0.2526,0.6042,0.1789,0.4354,0.1202,0.3699,0.099,0.3364,0.0798,0.1292,0.067,0.2147,0.1295,0.4907,0.1044,0.3308,0.0877,0.2644,0.0726,0.2393,0.0691,0.2233,0.052,0.0872,0.0594,0.1849,0.097,0.407,0.0789,0.2695,0.0659,0.2295
"2026-04-18 10:14:55,226",60000,3.586e-05,5 days 12:30:41,4.205,0.108,30950.0,0.045,0.1505,0.0728,0.3664,0.0616,0.2345,0.0569,0.1893,0.048,0.1706,0.0468,0.1592,0.0393,0.0711,0.0956,0.3549,0.446,1.2486,0.26,0.6337,0.1646,0.4703,0.1216,0.4074,0.1014,0.3693,0.0807,0.1342,0.07,0.2385,0.1446,0.5067,0.1075,0.3412,0.0892,0.2795,0.0774,0.2641,0.0709,0.2461,0.0559,0.0935,0.0524,0.1809,0.104,0.4348,0.0726,0.2811,0.0615,0.2241
"2026-04-18 10:18:26,588",60050,3.584e-05,5 days 12:19:30,4.227,0.109,30950.0,0.0436,0.1545,0.0818,0.4092,0.0593,0.2612,0.0536,0.209,0.0454,0.1762,0.0437,0.1628,0.0426,0.0728,0.0716,0.3326,0.4216,1.1689,0.2478,0.5965,0.1561,0.4433,0.1038,0.385,0.0801,0.3515,0.0819,0.1447,0.0525,0.2214,0.113,0.4988,0.0829,0.3385,0.0656,0.2784,0.0557,0.2433,0.0537,0.231,0.0562,0.1016,0.0483,0.1789,0.0863,0.4291,0.068,0.2719,0.0594,0.2244
"2026-04-18 10:21:57,360",60100,3.582e-05,5 days 12:08:12,4.215,0.103,30950.0,0.051,0.1573,0.0918,0.4097,0.0691,0.2582,0.0618,0.2078,0.0552,0.1793,0.0522,0.1648,0.0397,0.0698,0.098,0.3489,0.4359,1.2429,0.2511,0.6429,0.1829,0.4627,0.1319,0.4007,0.1058,0.3701,0.0862,0.1422,0.063,0.2254,0.1349,0.5109,0.0938,0.3599,0.0856,0.2762,0.0792,0.2463,0.0688,0.2308,0.0565,0.0918,0.0518,0.1832,0.0892,0.4171,0.0678,0.2855,0.0583,0.2285
"2026-04-18 10:25:25,707",60150,3.58e-05,5 days 11:55:27,4.167,0.111,30950.0,0.0364,0.1306,0.0688,0.336,0.049,0.2223,0.0411,0.1695,0.0391,0.149,0.037,0.1362,0.0396,0.065,0.0846,0.3113,0.3838,1.0524,0.2101,0.5423,0.1411,0.4047,0.1068,0.3524,0.0922,0.3226,0.0804,0.1335,0.0446,0.1949,0.0976,0.4156,0.0723,0.2862,0.0633,0.235,0.0521,0.2115,0.047,0.202,0.0528,0.0837,0.0401,0.1509,0.0758,0.3386,0.0576,0.2329,0.05,0.1842
"2026-04-18 10:28:54,581",60200,3.578e-05,5 days 11:43:27,4.178,0.102,30950.0,0.0652,0.1756,0.1124,0.438,0.0861,0.2859,0.075,0.2272,0.0681,0.1979,0.0666,0.1831,0.0397,0.0737,0.0815,0.3288,0.389,1.1343,0.2188,0.5661,0.1576,0.4194,0.1114,0.362,0.0917,0.3387,0.0853,0.1559,0.0634,0.2139,0.1164,0.4699,0.0981,0.3239,0.0849,0.2669,0.0739,0.2383,0.0668,0.2216,0.0541,0.0988,0.0703,0.1947,0.105,0.4369,0.0858,0.2917,0.0787,0.2412
"2026-04-18 10:32:24,511",60250,3.576e-05,5 days 11:32:30,4.198,0.104,30950.0,0.0582,0.1631,0.1032,0.4308,0.0781,0.2753,0.0733,0.2179,0.0611,0.1884,0.0584,0.1732,0.0417,0.072,0.1092,0.3816,0.4742,1.2826,0.2872,0.6723,0.2042,0.4972,0.1461,0.4289,0.1166,0.3978,0.0865,0.1517,0.061,0.2407,0.1254,0.5225,0.093,0.3488,0.0792,0.2871,0.0675,0.2627,0.064,0.249,0.0578,0.097,0.07,0.2095,0.1207,0.46,0.0941,0.3105,0.0831,0.2557
"2026-04-18 10:35:53,544",60300,3.573e-05,5 days 11:21:13,4.181,0.103,30950.0,0.0457,0.1692,0.0927,0.4738,0.0645,0.2975,0.0534,0.2205,0.0454,0.1933,0.0462,0.1766,0.0412,0.0755,0.1048,0.3607,0.4555,1.2864,0.2715,0.6539,0.1898,0.4803,0.149,0.4056,0.1115,0.3772,0.0811,0.1509,0.0757,0.2362,0.1386,0.5336,0.1078,0.3616,0.0986,0.2837,0.0862,0.2603,0.0758,0.2464,0.0549,0.0992,0.0549,0.1892,0.1,0.4482,0.076,0.301,0.0669,0.2421
"2026-04-18 10:39:21,794",60350,3.571e-05,5 days 11:09:44,4.166,0.105,30950.0,0.0523,0.1744,0.1088,0.4582,0.0768,0.2891,0.0657,0.2245,0.0602,0.1946,0.0541,0.1798,0.0433,0.0749,0.0715,0.316,0.4278,1.1574,0.2396,0.5923,0.1521,0.4215,0.1055,0.3621,0.0785,0.3298,0.0795,0.1426,0.0468,0.2087,0.0968,0.4872,0.0703,0.333,0.0596,0.2587,0.0546,0.2305,0.0489,0.2127,0.0564,0.0961,0.0522,0.1738,0.096,0.4354,0.0755,0.2901,0.0681,0.2243
"2026-04-18 10:42:48,198",60400,3.569e-05,5 days 10:57:17,4.127,0.098,30950.0,0.0466,0.1752,0.0932,0.4801,0.0695,0.306,0.0562,0.2262,0.0492,0.1982,0.048,0.1849,0.0423,0.0691,0.101,0.3449,0.4504,1.2075,0.2777,0.6307,0.1905,0.4697,0.1435,0.3994,0.106,0.3655,0.0812,0.1425,0.0611,0.2347,0.1349,0.5064,0.1002,0.3426,0.0863,0.2811,0.072,0.2538,0.0633,0.2417,0.0564,0.0971,0.0477,0.205,0.0901,0.4483,0.0646,0.3116,0.0592,0.2514
"2026-04-18 10:46:12,938",60450,3.567e-05,5 days 10:44:07,4.095,0.106,30950.0,0.0589,0.1777,0.1051,0.4495,0.0756,0.2868,0.0665,0.2294,0.0618,0.1986,0.0578,0.1854,0.0421,0.0701,0.0764,0.3343,0.4527,1.2174,0.2749,0.6228,0.1799,0.4615,0.1214,0.3847,0.0869,0.3519,0.0876,0.1473,0.0428,0.2106,0.103,0.4965,0.0732,0.3168,0.0585,0.2587,0.0451,0.2296,0.0422,0.2168,0.058,0.0945,0.0515,0.2043,0.0945,0.4456,0.07,0.2964,0.0591,0.2474
"2026-04-18 10:49:40,425",60500,3.565e-05,5 days 10:33:03,4.15,0.1,30950.0,0.0446,0.1555,0.0954,0.4265,0.067,0.2764,0.0528,0.2082,0.0466,0.1764,0.0453,0.1637,0.0397,0.07,0.0773,0.3141,0.4046,1.1054,0.2223,0.5523,0.1495,0.399,0.1119,0.3475,0.0855,0.3273,0.0811,0.1345,0.0571,0.1771,0.103,0.4524,0.0779,0.2864,0.0709,0.2179,0.0616,0.1958,0.0583,0.1841,0.0515,0.0853,0.0466,0.1518,0.0799,0.3679,0.0639,0.2445,0.0579,0.1879
"2026-04-18 10:53:08,476",60550,3.563e-05,5 days 10:22:34,4.161,0.114,30950.0,0.06,0.1427,0.0946,0.3845,0.0712,0.2467,0.0654,0.1826,0.0644,0.1567,0.0602,0.1494,0.0396,0.069,0.073,0.3226,0.3793,1.1096,0.2166,0.575,0.1429,0.4299,0.1028,0.3672,0.0814,0.3399,0.0777,0.1347,0.0587,0.2172,0.1057,0.5,0.0825,0.3432,0.0691,0.2816,0.0592,0.2329,0.0577,0.2232,0.0565,0.0905,0.0611,0.1755,0.097,0.4217,0.0793,0.2656,0.0673,0.2146
"2026-04-18 10:56:36,615",60600,3.561e-05,5 days 10:12:24,4.163,0.103,30950.0,0.0518,0.1818,0.0941,0.4635,0.0682,0.2871,0.0613,0.2275,0.0537,0.1995,0.0524,0.1868,0.0431,0.0748,0.0847,0.3342,0.4509,1.237,0.2688,0.617,0.1761,0.4464,0.1166,0.377,0.0966,0.3467,0.0853,0.1439,0.0499,0.2321,0.1141,0.5157,0.0785,0.3589,0.0662,0.2887,0.0547,0.2584,0.0502,0.2416,0.0586,0.0975,0.0545,0.2113,0.098,0.4724,0.0775,0.3233,0.0684,0.2664
"2026-04-18 11:00:05,485",60650,3.559e-05,5 days 10:02:53,4.177,0.099,30950.0,0.0554,0.1532,0.0996,0.414,0.0723,0.2582,0.0667,0.2048,0.0653,0.1724,0.0577,0.1603,0.0402,0.0774,0.0938,0.3775,0.4257,1.219,0.253,0.6293,0.1813,0.4744,0.1307,0.4161,0.1087,0.385,0.0826,0.156,0.0745,0.2357,0.1376,0.54,0.1048,0.3601,0.0896,0.2959,0.077,0.2623,0.076,0.2447,0.0538,0.0993,0.0565,0.1845,0.0983,0.4652,0.0784,0.2929,0.0702,0.2301
"2026-04-18 11:03:32,954",60700,3.557e-05,5 days 9:52:44,4.149,0.101,30950.0,0.0401,0.1571,0.0855,0.4302,0.0653,0.2651,0.0535,0.2078,0.0466,0.1811,0.0418,0.1641,0.0395,0.0648,0.0893,0.3217,0.3877,1.15,0.2273,0.6016,0.1611,0.4295,0.1149,0.3681,0.096,0.3323,0.0779,0.1358,0.0508,0.2203,0.1074,0.4565,0.0782,0.3127,0.068,0.2619,0.0562,0.2402,0.0511,0.2256,0.0561,0.0955,0.043,0.1869,0.0748,0.4133,0.058,0.2832,0.0506,"0.2234,"
"2026-04-18 11:07:00,524",60750,3.554e-05,5 days 9:42:52,4.151,0.102,30950.0,0.0397,0.1472,0.0791,0.3817,0.0552,0.243,0.0477,0.189,0.0423,0.1646,0.0391,0.1538,0.0393,0.069,0.0721,0.2967,0.3747,1.1035,0.2039,0.5396,0.1483,0.3829,0.1054,0.3301,0.0821,0.3076,0.0748,0.1307,0.059,0.2066,0.1004,0.4647,0.0752,0.3131,0.067,0.2583,0.059,0.2282,0.0566,0.2177,0.0537,0.0946,0.0433,0.1509,0.0819,0.3948,0.0638,0.2603,0.0546,"0.1963,"
"2026-04-18 11:10:27,927",60800,3.552e-05,5 days 9:33:08,4.149,0.102,30950.0,0.0676,0.1767,0.1089,0.4653,0.082,0.3059,0.0787,0.2275,0.0708,0.1981,0.0689,0.1848,0.0417,0.0702,0.0811,0.3574,0.4313,1.2321,0.241,0.6438,0.1617,0.4649,0.1123,0.403,0.0894,0.3729,0.0821,0.1434,0.0556,0.2257,0.1199,0.5141,0.084,0.346,0.0731,0.2787,0.0639,0.2448,0.0587,0.2313,0.0564,0.0917,0.0654,0.2117,0.1063,0.4782,0.0868,0.3179,0.077,"0.2604,"
"2026-04-18 11:13:54,485",60850,3.55e-05,5 days 9:23:06,4.131,0.106,30950.0,0.0462,0.1723,0.0889,0.4377,0.0599,0.2749,0.055,0.215,0.0486,0.1936,0.0477,0.182,0.0418,0.0708,0.09,0.371,0.453,1.2377,0.2473,0.6619,0.1704,0.4878,0.1205,0.4265,0.0944,0.3889,0.0865,0.1455,0.0654,0.2229,0.1128,0.5417,0.0893,0.349,0.0842,0.2805,0.0732,0.2507,0.0674,0.2322,0.0582,0.0937,0.0407,0.2066,0.0965,0.4674,0.0651,0.3023,0.0529,"0.2445,"
"2026-04-18 11:17:21,273",60900,3.548e-05,5 days 9:13:24,4.135,0.105,30950.0,0.0434,0.1686,0.0789,0.4422,0.0612,0.2823,0.0523,0.2067,0.0463,0.1838,0.0439,0.1722,0.041,0.0682,0.0878,0.3033,0.3804,1.0785,0.2207,0.5673,0.1512,0.4044,0.1109,0.3429,0.0903,0.321,0.0782,0.1381,0.0461,0.2038,0.1037,0.4536,0.0755,0.2969,0.0601,0.2406,0.0533,0.2229,0.048,0.2088,0.0523,0.087,0.058,0.2027,0.0867,0.448,0.0646,0.2987,0.0578,"0.2430,"
"2026-04-18 11:20:51,267",60950,3.546e-05,5 days 9:05:38,4.2,0.101,30950.0,0.0547,0.1673,0.1029,0.4532,0.0755,0.2833,0.0671,0.2184,0.0551,0.189,0.0545,0.1747,0.0427,0.0784,0.0806,0.3487,0.4528,1.1993,0.2462,0.6076,0.169,0.4569,0.1135,0.3967,0.0884,0.3659,0.0835,0.1388,0.0468,0.2111,0.1142,0.5224,0.0849,0.3487,0.0651,0.2714,0.0494,0.2306,0.0456,0.214,0.0552,0.0935,0.0465,0.1727,0.088,0.4346,0.0665,0.284,0.056,"0.2258,"
"2026-04-18 11:24:20,027",61000,3.544e-05,5 days 8:57:21,4.175,0.103,30950.0,0.0651,0.1859,0.1075,0.4639,0.0833,0.2969,0.0764,0.2403,0.0699,0.2071,0.0674,0.193,0.0424,0.0795,0.0992,0.3823,0.4752,1.2262,0.2877,0.6566,0.1925,0.4925,0.1436,0.4213,0.1049,0.3962,0.0825,0.1457,0.0653,0.2437,0.1279,0.5314,0.0967,0.3724,0.0822,0.2954,0.073,0.268,0.0658,0.2509,0.055,0.0992,0.0652,0.2276,0.11,0.4844,0.0879,0.3362,0.0769,"0.2764,"
"2026-04-18 11:27:48,911",61050,3.542e-05,5 days 8:49:17,4.178,0.106,30950.0,0.0435,0.1703,0.0814,0.4389,0.0626,0.2872,0.0534,0.2169,0.0469,0.1901,0.0447,0.1792,0.0417,0.0768,0.0838,0.3207,0.4233,1.2088,0.23,0.6189,0.1611,0.4378,0.116,0.3659,0.0908,0.3385,0.0793,0.1429,0.0507,0.208,0.1132,0.4698,0.0824,0.3236,0.0651,0.2585,0.0567,0.2285,0.0523,0.2157,0.054,0.0903,0.0433,0.1704,0.0857,0.4261,0.0654,0.2639,0.0533,"0.2147,"
"2026-04-18 11:31:17,554",61100,3.54e-05,5 days 8:41:11,4.172,0.107,30950.0,0.0596,0.1531,0.097,0.4109,0.0765,0.2522,0.0706,0.2007,0.062,0.1747,0.0597,0.1604,0.0433,0.0731,0.0863,0.324,0.4504,1.1934,0.2306,0.6093,0.1615,0.4364,0.1167,0.3717,0.0903,0.3383,0.0823,0.134,0.0632,0.23,0.1294,0.5171,0.0995,0.3468,0.0832,0.2814,0.0698,0.2512,0.067,0.2365,0.0565,0.0905,0.0587,0.1747,0.0954,0.4042,0.0736,0.2715,0.0687,"0.2264,"
"2026-04-18 11:34:43,536",61150,3.537e-05,5 days 8:31:53,4.12,0.105,30950.0,0.0387,0.1476,0.0715,0.3955,0.0535,0.2403,0.0419,0.1891,0.0401,0.1676,0.0391,0.1537,0.0402,0.0696,0.0777,0.3223,0.4156,1.2063,0.2359,0.6017,0.1574,0.4315,0.1088,0.3735,0.0853,0.3424,0.0812,0.1355,0.0491,0.1949,0.1036,0.4555,0.0777,0.3014,0.0659,0.242,0.0526,0.2149,0.048,0.2019,0.0527,0.0884,0.0448,0.17,0.0799,0.409,0.0625,0.2731,0.0532,"0.2179,"
"2026-04-18 11:39:33,854",61200,3.535e-05,5 days 9:05:22,5.806,1.676,30950.0,0.0414,0.1528,0.0755,0.4069,0.0543,0.2457,0.0459,0.1934,0.045,0.17,0.042,0.1592,0.0416,0.0698,0.0688,0.313,0.4087,1.1047,0.222,0.562,0.145,0.4144,0.1061,0.3572,0.0794,0.328,0.0762,0.1322,0.0442,0.2026,0.097,0.4414,0.071,0.3031,0.0596,0.244,0.0503,0.2213,0.0452,0.2092,0.0519,0.087,0.0442,0.1729,0.0819,0.3702,0.0599,0.259,0.0494,"0.2072,"
"2026-04-18 11:43:05,918",61250,3.533e-05,5 days 8:58:47,4.241,0.11,30950.0,0.0423,0.1628,0.0872,0.4567,0.0598,0.2792,0.0527,0.2149,0.0438,0.1852,0.0436,0.1696,0.0409,0.0723,0.0743,0.3226,0.4061,1.1519,0.2222,0.6059,0.1573,0.4311,0.1125,0.3679,0.0874,0.3368,0.0817,0.1466,0.0412,0.209,0.1088,0.4638,0.0717,0.322,0.059,0.2575,0.0456,0.2289,0.0414,0.217,0.0532,0.0894,0.0405,0.1806,0.082,0.4288,0.0652,0.2829,0.0548,"0.2244,"
"2026-04-18 11:46:36,990",61300,3.531e-05,5 days 8:51:49,4.221,0.107,30950.0,0.0472,0.1516,0.0868,0.4137,0.06,0.2615,0.0531,0.1986,0.0509,0.1728,0.0478,0.1609,0.0399,0.0695,0.0674,0.2999,0.4176,1.178,0.2328,0.5776,0.1465,0.4161,0.101,0.3546,0.0751,0.3174,0.0745,0.1369,0.0527,0.2192,0.1077,0.4755,0.0864,0.3223,0.07,0.2636,0.0572,0.2402,0.0555,0.2242,0.0535,0.0981,0.0465,0.1793,0.0794,0.4246,0.0664,0.2756,0.0548,"0.2284,"
"2026-04-18 11:50:07,516",61350,3.529e-05,5 days 8:44:40,4.21,0.107,30999.0,0.0746,0.1763,0.112,0.4558,0.0924,0.286,0.083,0.2258,0.0769,0.1974,0.0763,0.1837,0.0436,0.0774,0.104,0.3587,0.469,1.2419,0.2554,0.6532,0.1915,0.4786,0.1353,0.4114,0.1161,0.3758,0.0858,0.1467,0.0712,0.241,0.1528,0.5288,0.1066,0.3578,0.0918,0.2881,0.076,0.2601,0.0707,0.2478,0.0605,0.1044,0.072,0.2058,0.1233,0.5098,0.0986,0.3336,0.0842,"0.2627,"
